1 [[1, 1], [1, 1]]
3755 [[1, 1], [1, 1]]
3756 [[1, 0], [0, 1]]
3757 [[0, 0], [0, 0]]
3758 [[0, 1], [1, 1]]
3759 [[0, 1], [1, 1]]
3760 [[0, 0], [0, 0]]
3761 [[0, 1], [1, 1]]
3762 [[0, 1], [0, 1]]
3763 [[0, 0], [0, 0]]
3764 [[0, 0], [0, 0]]
3765 [[0, 1], [0, 1]]
3766 [[0, 0], [0, 0]]
3767 [[0, 0], [0, 0]]
3768 [[1, 1], [1, 1]]
3769 [[1, 1], [1, 1]]
3770 [[1, 0], [0, 1]]
3771 [[0, 0], [0, 0]]
3772 [[0, 0], [0, 0]]
3773 [[0, 1], [0, 1]]
3774 [[1, 1], [1, 1]]
3775 [[0, 0], [0, 0]]
3776 [[0, 1], [1, 0]]
3777 [[0, 0], [0, 0]]
3778 [[0, 0], [0, 0]]
3779 [[0, 0], [0, 0]]
3780 [[1, 1], [1, 1]]
3781 [[0, 0], [0, 0]]
3782 [[0, 0], [0, 0]]
3783 [[0, 0], [0, 0]]
3784 [[0, 0], [0, 0]]
3785 [[0, 0], [0, 0]]
3786 [[0, 1], [0, 1]]
3787 [[1, 1], [1, 1]]
3788 [[0, 0], [0, 0]]
3789 [[0, 0], [0, 0]]
3790 [[0, 1], [0, 1]]
3791 [[0, 0], [0, 0]]
3792 [[0, 0], [0, 0]]
3793 [[1, 1], [1, 1]]
3794 [[0, 1], [0, 1]]
3795 [[0, 0], [0, 0]]
3796 [[0, 0], [0, 0]]
3797 [[0, 0], [0, 0]]
3798 [[0, 1], [0, 1]]
3799 [[0, 0], [0, 0]]
3800 [[0, 0], [0, 0]]
3801 [[0, 0], [0, 0]]
3802 [[0, 0], [0, 0]]
3803 [[0, 1], [0, 1]]
3804 [[0, 0], [0, 0]]
3805 [[0, 0], [0, 0]]
3806 [[1, 1], [1, 1]]
3807 [[0, 1], [0, 1]]
3808 [[0, 0], [0, 0]]
3809 [[0, 0], [0, 0]]
3810 [[0, 0], [0, 0]]
3811 [[1, 1], [1, 1]]
3812 [[0, 0], [0, 0]]
3813 [[0, 0], [0, 0]]
3814 [[0, 0], [0, 0]]
3815 [[0, 0], [0, 0]]
3816 [[0, 0], [0, 0]]
3817 [[0, 0], [0, 0]]
3818 [[0, 0], [0, 0]]
3819 [[0, 0], [0, 0]]
3820 [[0, 1], [0, 1]]
3821 [[0, 0], [0, 0]]
3822 [[0, 0], [0, 0]]
3823 [[1, 1], [1, 1]]
3824 [[0, 1], [0, 1]]
3825 [[0, 0], [0, 0]]
3826 [[0, 0], [0, 0]]
3827 [[0, 0], [0, 0]]
3828 [[0, 1], [0, 1]]
3829 [[0, 0], [0, 0]]
3830 [[0, 0], [0, 0]]
3831 [[0, 0], [0, 0]]
3832 [[0, 1], [0, 1]]
3833 [[0, 0], [0, 0]]
3834 [[0, 0], [0, 0]]
3835 [[0, 0], [0, 0]]
3836 [[0, 0], [0, 0]]
3837 [[0, 1], [0, 1]]
3838 [[0, 0], [0, 0]]
3839 [[0, 0], [0, 0]]
3840 [[0, 0], [0, 0]]
3841 [[0, 0], [0, 0]]
3842 [[0, 1], [0, 1]]
3843 [[0, 0], [0, 0]]
3844 [[0, 0], [0, 0]]
3845 [[0, 0], [0, 0]]
3846 [[0, 0], [0, 0]]
3847 [[0, 0], [0, 0]]
3848 [[0, 0], [0, 0]]
3849 [[0, 0], [0, 0]]
3850 [[0, 0], [0, 0]]
3851 [[0, 0], [0, 0]]
3852 [[0, 0], [0, 0]]
3853 [[0, 0], [0, 0]]
3854 [[0, 0], [0, 0]]
3855 [[0, 0], [0, 0]]
3856 [[0, 0], [0, 0]]
3857 [[0, 0], [0, 0]]
3858 [[0, 0], [0, 0]]
3859 [[0, 0], [0, 0]]
3860 [[0, 0], [0, 0]]
3861 [[0, 0], [0, 0]]
3862 [[0, 0], [0, 1]]
3863 [[1, 1], [1, 1]]
3864 [[0, 0], [1, 1]]
3865 [[0, 0], [1, 1]]
3866 [[0, 0], [1, 1]]
3867 [[0, 0], [1, 1]]
3868 [[0, 0], [1, 1]]
3869 [[0, 0], [1, 1]]
3870 [[1, 0], [1, 1]]
3871 [[0, 0], [0, 0]]
3872 [[0, 0], [1, 1]]
3873 [[0, 0], [1, 1]]
3874 [[0, 0], [1, 1]]
3875 [[0, 0], [1, 1]]
3876 [[1, 1], [1, 1]]
3877 [[0, 1], [0, 1]]
3878 [[1, 0], [1, 1]]
3879 [[1, 1], [1, 1]]
3880 [[0, 1], [1, 0]]
3881 [[1, 1], [1, 1]]
3882 [[1, 1], [1, 1]]
3883 [[1, 1], [1, 1]]
3884 [[0, 0], [0, 0]]
3885 [[1, 1], [1, 1]]
3886 [[0, 0], [0, 0]]
3887 [[1, 0], [0, 1]]
3888 [[1, 0], [1, 1]]
3889 [[0, 0], [0, 0]]
3890 [[0, 1], [0, 1]]
3891 [[0, 0], [1, 0]]
3892 [[0, 0], [0, 0]]
3893 [[0, 1], [0, 1]]
3894 [[0, 0], [1, 0]]
3895 [[0, 0], [1, 0]]
3896 [[0, 0], [0, 0]]
3897 [[1, 1], [1, 1]]
3898 [[1, 0], [1, 1]]
3899 [[0, 0], [0, 0]]
3900 [[0, 0], [0, 0]]
3901 [[1, 0], [1, 0]]
3902 [[0, 0], [1, 0]]
3903 [[0, 1], [1, 0]]
3904 [[1, 1], [1, 1]]
3905 [[0, 1], [0, 1]]
3906 [[0, 0], [0, 0]]
3907 [[1, 1], [1, 1]]
3908 [[1, 1], [1, 1]]
3909 [[1, 1], [1, 1]]
3910 [[0, 0], [1, 0]]
3911 [[1, 1], [1, 1]]
3912 [[1, 1], [1, 1]]
3913 [[0, 0], [0, 0]]
3914 [[0, 0], [1, 1]]
3915 [[0, 0], [0, 0]]
3916 [[0, 0], [0, 0]]
3917 [[0, 0], [0, 1]]
3918 [[0, 1], [0, 1]]
3919 [[0, 0], [0, 0]]
3920 [[0, 0], [0, 0]]
3921 [[0, 0], [0, 0]]
3922 [[0, 0], [0, 0]]
3923 [[0, 0], [0, 0]]
3924 [[0, 1], [1, 0]]
3925 [[0, 0], [1, 0]]
3926 [[0, 0], [1, 1]]
3927 [[1, 1], [1, 1]]
3928 [[1, 0], [1, 1]]
3929 [[0, 0], [1, 1]]
3930 [[0, 0], [0, 0]]
3931 [[0, 1], [0, 1]]
3932 [[0, 0], [0, 0]]
3933 [[0, 0], [0, 0]]
3934 [[0, 0], [0, 0]]
3935 [[0, 0], [1, 0]]
3936 [[0, 0], [0, 0]]
3937 [[0, 0], [0, 0]]
3938 [[0, 0], [0, 0]]
3939 [[0, 1], [0, 1]]
3940 [[0, 0], [0, 0]]
3941 [[0, 0], [0, 0]]
3942 [[0, 0], [1, 1]]
3943 [[0, 0], [1, 1]]
3944 [[0, 0], [1, 1]]
3945 [[1, 1], [1, 1]]
3946 [[0, 0], [0, 0]]
3947 [[0, 0], [0, 0]]
3948 [[0, 0], [0, 0]]
3949 [[0, 0], [0, 0]]
3950 [[0, 0], [0, 0]]
3951 [[1, 1], [1, 1]]
3952 [[1, 1], [1, 1]]
3953 [[0, 0], [0, 0]]
3954 [[1, 1], [1, 1]]
3955 [[0, 1], [1, 0]]
3956 [[0, 0], [0, 0]]
3957 [[0, 0], [0, 0]]
3958 [[0, 1], [0, 1]]
3959 [[0, 0], [0, 0]]
3960 [[0, 0], [0, 0]]
3961 [[0, 0], [0, 1]]
3962 [[0, 0], [0, 0]]
3963 [[0, 0], [0, 0]]
3964 [[0, 0], [0, 1]]
3965 [[0, 0], [0, 0]]
3966 [[0, 0], [0, 0]]
3967 [[0, 0], [0, 0]]
3968 [[0, 0], [0, 0]]
3969 [[0, 0], [0, 0]]
3970 [[1, 1], [1, 1]]
3971 [[0, 0], [0, 0]]
3972 [[0, 1], [0, 1]]
3973 [[0, 0], [0, 0]]
3974 [[0, 0], [0, 0]]
3975 [[0, 0], [0, 0]]
3976 [[0, 1], [0, 1]]
3977 [[0, 0], [0, 0]]
3978 [[1, 1], [1, 1]]
3979 [[0, 0], [0, 0]]
3980 [[0, 1], [0, 1]]
3981 [[0, 0], [0, 0]]
3982 [[1, 1], [1, 1]]
3983 [[0, 0], [0, 0]]
3984 [[0, 0], [0, 0]]
3985 [[0, 0], [0, 0]]
3986 [[0, 0], [0, 0]]
3987 [[0, 0], [0, 0]]
3988 [[0, 0], [0, 0]]
3989 [[1, 1], [1, 1]]
3990 [[0, 0], [0, 0]]
3991 [[0, 0], [0, 0]]
3992 [[0, 0], [0, 0]]
3993 [[0, 1], [0, 1]]
3994 [[0, 0], [0, 0]]
3995 [[0, 0], [0, 0]]
3996 [[0, 0], [0, 0]]
3997 [[0, 1], [1, 0]]
3998 [[0, 0], [0, 0]]
3999 [[0, 0], [0, 0]]
4000 [[0, 0], [0, 0]]
4001 [[0, 0], [0, 0]]
4002 [[0, 0], [0, 0]]
4003 [[0, 0], [0, 0]]
4004 [[0, 0], [0, 0]]
4005 [[0, 0], [0, 0]]
4006 [[0, 1], [0, 1]]
4007 [[0, 0], [0, 0]]
4008 [[0, 0], [0, 0]]
4009 [[0, 0], [0, 0]]
4010 [[0, 1], [0, 1]]
4011 [[0, 0], [0, 0]]
4012 [[1, 1], [1, 1]]
4013 [[0, 0], [0, 0]]
4014 [[0, 0], [0, 0]]
4015 [[0, 0], [0, 0]]
4016 [[1, 1], [1, 1]]
4017 [[0, 0], [0, 0]]
4018 [[0, 0], [0, 0]]
4019 [[0, 0], [0, 0]]
4020 [[0, 0], [0, 0]]
4021 [[0, 0], [0, 0]]
4022 [[0, 0], [0, 0]]
4023 [[0, 0], [0, 0]]
4024 [[0, 0], [0, 0]]
4025 [[0, 0], [0, 0]]
4026 [[0, 0], [0, 0]]
4027 [[0, 1], [0, 1]]
4028 [[0, 0], [0, 0]]
4029 [[1, 1], [1, 1]]
4030 [[0, 0], [0, 0]]
4031 [[0, 1], [0, 1]]
4032 [[0, 0], [0, 0]]
4033 [[0, 0], [0, 0]]
4034 [[0, 0], [0, 0]]
4035 [[0, 0], [0, 0]]
4036 [[0, 0], [0, 0]]
4037 [[0, 0], [0, 0]]
4038 [[0, 0], [0, 0]]
4039 [[0, 0], [0, 0]]
4040 [[0, 0], [0, 0]]
4041 [[0, 0], [0, 0]]
4042 [[0, 0], [0, 0]]
4043 [[0, 0], [0, 0]]
4044 [[0, 0], [0, 0]]
4045 [[1, 1], [1, 1]]
4046 [[0, 0], [0, 0]]
4047 [[0, 0], [0, 0]]
4048 [[0, 0], [0, 0]]
4049 [[0, 0], [0, 0]]
4050 [[0, 0], [0, 0]]
4051 [[0, 0], [0, 0]]
4052 [[0, 0], [0, 0]]
4053 [[0, 0], [0, 0]]
4054 [[0, 0], [0, 0]]
4055 [[0, 1], [0, 1]]
4056 [[0, 0], [0, 0]]
4057 [[0, 0], [0, 0]]
4058 [[0, 0], [0, 0]]
4059 [[0, 0], [0, 0]]
4060 [[0, 0], [0, 0]]
4061 [[0, 0], [0, 0]]
4062 [[0, 0], [0, 0]]
4063 [[0, 0], [0, 0]]
4064 [[0, 0], [0, 0]]
4065 [[0, 0], [0, 1]]
4066 [[1, 0], [1, 1]]
4067 [[0, 0], [1, 1]]
4068 [[0, 0], [1, 1]]
4069 [[0, 0], [1, 1]]
4070 [[1, 0], [1, 0]]
4071 [[0, 0], [1, 1]]
4072 [[0, 0], [1, 1]]
4073 [[0, 1], [0, 1]]
4074 [[0, 0], [1, 1]]
4075 [[0, 0], [1, 1]]
4076 [[0, 1], [0, 1]]
4077 [[0, 0], [1, 1]]
4078 [[0, 0], [1, 1]]
4079 [[1, 1], [1, 1]]
4080 [[0, 1], [0, 1]]
4081 [[1, 0], [1, 1]]
4082 [[0, 0], [0, 0]]
4083 [[0, 1], [0, 1]]
4084 [[1, 0], [1, 1]]
4085 [[0, 0], [0, 0]]
4086 [[0, 1], [0, 1]]
4087 [[0, 0], [0, 0]]
4088 [[1, 1], [1, 1]]
4089 [[0, 0], [0, 0]]
4090 [[1, 0], [1, 1]]
4091 [[1, 0], [1, 1]]
4092 [[0, 0], [1, 0]]
4093 [[0, 1], [0, 1]]
4094 [[1, 0], [1, 1]]
4095 [[0, 0], [0, 0]]
4096 [[1, 1], [1, 1]]
4097 [[0, 0], [0, 0]]
4098 [[0, 0], [1, 0]]
4099 [[0, 0], [0, 0]]
4100 [[0, 1], [0, 1]]
4101 [[1, 1], [1, 1]]
4102 [[1, 1], [1, 1]]
4103 [[0, 0], [0, 0]]
4104 [[1, 1], [1, 1]]
4105 [[0, 1], [0, 0]]
4106 [[0, 1], [1, 0]]
4107 [[1, 1], [1, 1]]
4108 [[0, 1], [0, 1]]
4109 [[0, 1], [1, 0]]
4110 [[1, 1], [1, 1]]
4111 [[1, 1], [1, 1]]
4112 [[0, 1], [0, 1]]
4113 [[0, 0], [0, 0]]
4114 [[0, 0], [0, 0]]
4115 [[1, 1], [1, 1]]
4116 [[0, 0], [0, 0]]
4117 [[0, 0], [0, 0]]
4118 [[0, 1], [0, 1]]
4119 [[0, 0], [0, 0]]
4120 [[0, 0], [1, 1]]
4121 [[0, 0], [1, 1]]
4122 [[0, 0], [1, 1]]
4123 [[0, 0], [1, 1]]
4124 [[0, 0], [1, 1]]
4125 [[0, 0], [1, 1]]
4126 [[0, 0], [1, 1]]
4127 [[1, 0], [0, 0]]
4128 [[0, 0], [0, 0]]
4129 [[0, 0], [0, 0]]
4130 [[0, 0], [1, 1]]
4131 [[0, 0], [1, 0]]
4132 [[0, 0], [0, 0]]
4133 [[0, 0], [1, 1]]
4134 [[0, 0], [1, 1]]
4135 [[0, 0], [1, 1]]
4136 [[1, 1], [0, 0]]
4137 [[0, 0], [1, 1]]
4138 [[0, 0], [0, 0]]
4139 [[0, 0], [1, 1]]
4140 [[0, 0], [1, 1]]
4141 [[0, 0], [1, 1]]
4142 [[0, 0], [1, 1]]
4143 [[0, 0], [1, 1]]
4144 [[1, 1], [0, 0]]
4145 [[0, 0], [1, 1]]
4146 [[1, 0], [1, 0]]
4147 [[0, 0], [1, 1]]
4148 [[0, 0], [1, 1]]
4149 [[0, 0], [0, 0]]
4150 [[0, 0], [0, 0]]
4151 [[0, 0], [0, 0]]
4152 [[0, 0], [0, 0]]
4153 [[0, 0], [0, 0]]
4154 [[0, 0], [0, 1]]
4155 [[0, 0], [0, 0]]
4156 [[0, 0], [0, 0]]
4157 [[0, 0], [0, 0]]
4158 [[0, 0], [0, 0]]
4159 [[0, 0], [0, 0]]
4160 [[0, 0], [0, 0]]
4161 [[0, 0], [0, 0]]
4162 [[0, 0], [0, 0]]
4163 [[0, 0], [0, 0]]
4164 [[0, 1], [1, 1]]
4165 [[0, 1], [1, 1]]
4166 [[0, 0], [0, 0]]
4167 [[0, 1], [1, 0]]
4168 [[0, 1], [0, 1]]
4169 [[0, 0], [0, 0]]
4170 [[0, 0], [0, 0]]
4171 [[0, 1], [0, 1]]
4172 [[0, 0], [0, 0]]
4173 [[0, 0], [0, 0]]
4174 [[0, 0], [0, 0]]
4175 [[0, 0], [0, 0]]
4176 [[0, 0], [0, 0]]
4177 [[0, 0], [0, 0]]
4178 [[0, 0], [0, 0]]
4179 [[1, 0], [1, 0]]
4180 [[0, 0], [0, 0]]
4181 [[0, 0], [0, 0]]
4182 [[0, 0], [0, 0]]
4183 [[0, 0], [0, 0]]
4184 [[1, 1], [1, 1]]
4185 [[0, 0], [0, 0]]
4186 [[0, 0], [0, 0]]
4187 [[0, 0], [0, 0]]
4188 [[0, 0], [0, 0]]
4189 [[0, 0], [0, 0]]
4190 [[0, 0], [0, 0]]
4191 [[0, 0], [0, 0]]
4192 [[0, 0], [0, 0]]
4193 [[0, 0], [0, 0]]
4194 [[0, 0], [0, 0]]
4195 [[0, 0], [0, 0]]
4196 [[0, 0], [0, 0]]
4197 [[0, 0], [0, 0]]
4198 [[1, 1], [1, 1]]
4199 [[0, 0], [0, 0]]
4200 [[0, 0], [0, 0]]
4201 [[0, 0], [0, 0]]
4202 [[0, 0], [0, 0]]
4203 [[0, 0], [0, 0]]
4204 [[0, 0], [0, 0]]
4205 [[0, 0], [0, 0]]
4206 [[0, 0], [0, 0]]
4207 [[0, 0], [0, 0]]
4208 [[0, 0], [0, 0]]
4209 [[0, 0], [0, 0]]
4210 [[0, 0], [0, 0]]
4211 [[0, 0], [0, 0]]
4212 [[0, 0], [0, 0]]
4213 [[0, 0], [0, 0]]
4214 [[0, 0], [0, 0]]
4215 [[0, 0], [0, 0]]
4216 [[0, 0], [0, 0]]
4217 [[1, 0], [1, 0]]
4218 [[0, 0], [0, 0]]
4219 [[0, 0], [0, 0]]
4220 [[0, 0], [0, 0]]
4221 [[0, 0], [0, 0]]
4222 [[0, 0], [0, 0]]
4223 [[0, 0], [0, 0]]
4224 [[1, 1], [1, 1]]
4225 [[0, 0], [0, 0]]
4226 [[1, 1], [1, 1]]
4227 [[0, 0], [0, 0]]
4228 [[0, 0], [0, 0]]
4229 [[1, 0], [0, 1]]
4230 [[0, 1], [0, 1]]
4231 [[0, 0], [0, 0]]
4232 [[0, 0], [0, 0]]
4233 [[0, 0], [0, 0]]
4234 [[0, 1], [0, 1]]
4235 [[0, 0], [0, 0]]
4236 [[0, 0], [0, 0]]
4237 [[0, 0], [0, 0]]
4238 [[0, 1], [0, 1]]
4239 [[0, 0], [0, 0]]
4240 [[0, 0], [0, 0]]
4241 [[0, 0], [0, 0]]
4242 [[0, 0], [0, 0]]
4243 [[0, 0], [0, 0]]
4244 [[0, 0], [0, 0]]
4245 [[0, 0], [0, 0]]
4246 [[0, 0], [0, 0]]
4247 [[0, 0], [0, 0]]
4248 [[0, 0], [0, 0]]
4249 [[0, 0], [0, 0]]
4250 [[0, 0], [0, 0]]
4251 [[1, 1], [1, 1]]
4252 [[0, 0], [0, 0]]
4253 [[0, 0], [0, 0]]
4254 [[0, 0], [0, 0]]
4255 [[0, 0], [0, 0]]
4256 [[0, 0], [0, 0]]
4257 [[0, 0], [0, 0]]
4258 [[0, 0], [0, 0]]
4259 [[0, 0], [0, 0]]
4260 [[0, 0], [0, 0]]
4261 [[0, 0], [0, 0]]
4262 [[0, 0], [0, 0]]
4263 [[0, 0], [0, 0]]
4264 [[0, 0], [0, 0]]
4265 [[0, 0], [0, 0]]
4266 [[0, 0], [0, 0]]
4267 [[0, 0], [0, 0]]
4268 [[0, 0], [0, 0]]
4269 [[0, 1], [0, 0]]
4270 [[0, 0], [1, 1]]
4271 [[0, 0], [0, 0]]
4272 [[0, 1], [0, 1]]
4273 [[0, 1], [0, 0]]
4274 [[0, 0], [0, 0]]
4275 [[0, 1], [0, 1]]
4276 [[0, 0], [0, 0]]
4277 [[0, 0], [0, 0]]
4278 [[0, 0], [0, 0]]
4279 [[0, 1], [0, 0]]
4280 [[0, 0], [0, 0]]
4281 [[0, 0], [0, 0]]
4282 [[0, 0], [0, 0]]
4283 [[1, 1], [0, 0]]
4284 [[0, 0], [1, 1]]
4285 [[0, 0], [0, 0]]
4286 [[1, 1], [0, 0]]
4287 [[0, 1], [0, 1]]
4288 [[0, 0], [1, 1]]
4289 [[0, 0], [0, 0]]
4290 [[0, 1], [1, 1]]
4291 [[0, 1], [0, 1]]
4292 [[0, 0], [0, 0]]
4293 [[0, 0], [0, 1]]
4294 [[0, 0], [0, 0]]
4295 [[0, 0], [0, 0]]
4296 [[0, 1], [0, 1]]
4297 [[1, 0], [0, 1]]
4298 [[0, 0], [0, 0]]
4299 [[0, 0], [0, 0]]
4300 [[0, 1], [0, 1]]
4301 [[0, 0], [0, 0]]
4302 [[0, 0], [0, 0]]
4303 [[0, 0], [0, 0]]
4304 [[0, 1], [0, 1]]
4305 [[0, 1], [1, 0]]
4306 [[0, 0], [0, 0]]
4307 [[0, 0], [0, 0]]
4308 [[0, 0], [0, 0]]
4309 [[0, 0], [0, 0]]
4310 [[0, 1], [0, 1]]
4311 [[0, 0], [0, 0]]
4312 [[0, 0], [0, 0]]
4313 [[0, 0], [0, 0]]
4314 [[0, 0], [0, 1]]
4315 [[0, 0], [0, 0]]
4316 [[0, 1], [0, 1]]
4317 [[0, 0], [0, 0]]
4318 [[1, 1], [0, 1]]
4319 [[0, 0], [0, 0]]
4320 [[0, 1], [0, 1]]
4321 [[0, 1], [0, 0]]
4322 [[0, 0], [0, 0]]
4323 [[0, 1], [0, 1]]
4324 [[0, 1], [0, 0]]
4325 [[1, 1], [0, 1]]
4326 [[0, 0], [0, 0]]
4327 [[1, 1], [0, 1]]
4328 [[0, 0], [0, 0]]
4329 [[0, 0], [0, 0]]
4330 [[0, 1], [0, 1]]
4331 [[1, 1], [1, 1]]
4332 [[0, 1], [0, 0]]
4333 [[0, 0], [0, 0]]
4334 [[0, 1], [0, 1]]
4335 [[0, 0], [0, 0]]
4336 [[0, 1], [0, 0]]
4337 [[1, 1], [1, 1]]
4338 [[0, 0], [0, 0]]
4339 [[0, 0], [0, 0]]
4340 [[0, 1], [0, 1]]
4341 [[0, 0], [1, 1]]
4342 [[0, 0], [0, 0]]
4343 [[0, 0], [0, 1]]
4344 [[0, 0], [0, 0]]
4345 [[0, 0], [0, 0]]
4346 [[0, 0], [0, 0]]
4347 [[0, 0], [0, 0]]
4348 [[0, 1], [0, 1]]
4349 [[0, 0], [0, 0]]
4350 [[0, 0], [0, 0]]
4351 [[0, 1], [0, 1]]
4352 [[0, 0], [0, 0]]
4353 [[0, 0], [0, 0]]
4354 [[0, 1], [0, 1]]
4355 [[0, 0], [0, 0]]
4356 [[0, 0], [0, 0]]
4357 [[0, 0], [0, 0]]
4358 [[0, 0], [0, 0]]
4359 [[0, 0], [0, 0]]
4360 [[0, 0], [0, 0]]
4361 [[0, 0], [0, 0]]
4362 [[0, 1], [0, 0]]
4363 [[0, 0], [0, 0]]
4364 [[0, 0], [0, 0]]
4365 [[0, 0], [0, 0]]
4366 [[0, 0], [0, 0]]
4367 [[0, 1], [0, 1]]
4368 [[0, 0], [0, 0]]
4369 [[0, 0], [0, 0]]
4370 [[0, 0], [0, 0]]
4371 [[0, 0], [0, 0]]
4372 [[0, 0], [0, 0]]
4373 [[0, 0], [0, 0]]
4374 [[0, 0], [0, 0]]
4375 [[0, 0], [0, 0]]
4376 [[0, 0], [0, 0]]
4377 [[0, 0], [0, 0]]
4378 [[0, 1], [0, 1]]
4379 [[0, 0], [0, 0]]
4380 [[0, 1], [1, 1]]
4381 [[0, 0], [1, 1]]
4382 [[0, 1], [0, 1]]
4383 [[0, 0], [1, 1]]
4384 [[0, 0], [1, 1]]
4385 [[0, 1], [0, 1]]
4386 [[0, 0], [0, 0]]
4387 [[0, 0], [0, 0]]
4388 [[0, 1], [0, 1]]
4389 [[0, 0], [0, 0]]
4390 [[0, 0], [0, 0]]
4391 [[0, 1], [0, 1]]
4392 [[0, 0], [0, 0]]
4393 [[0, 0], [0, 0]]
4394 [[1, 1], [1, 1]]
4395 [[0, 0], [1, 1]]
4396 [[0, 0], [1, 1]]
4397 [[0, 0], [1, 1]]
4398 [[0, 0], [0, 1]]
4399 [[0, 0], [1, 1]]
4400 [[1, 1], [1, 1]]
4401 [[0, 0], [1, 1]]
4402 [[1, 1], [1, 1]]
4403 [[0, 0], [1, 1]]
4404 [[0, 0], [1, 1]]
4405 [[0, 1], [1, 1]]
4406 [[0, 0], [0, 1]]
4407 [[0, 0], [0, 0]]
4408 [[0, 1], [1, 1]]
4409 [[0, 1], [0, 1]]
4410 [[0, 0], [0, 0]]
4411 [[0, 0], [0, 0]]
4412 [[1, 1], [1, 1]]
4413 [[1, 1], [1, 1]]
4414 [[0, 0], [0, 0]]
4415 [[0, 0], [0, 0]]
4416 [[0, 1], [0, 1]]
4417 [[0, 0], [0, 0]]
4418 [[0, 0], [0, 0]]
4419 [[0, 0], [0, 0]]
4420 [[0, 1], [0, 1]]
4421 [[0, 0], [0, 0]]
4422 [[0, 0], [0, 0]]
4423 [[0, 0], [0, 0]]
4424 [[0, 1], [0, 1]]
4425 [[0, 0], [0, 0]]
4426 [[0, 0], [0, 0]]
4427 [[0, 0], [0, 0]]
4428 [[0, 1], [0, 1]]
4429 [[0, 0], [0, 0]]
4430 [[0, 0], [0, 0]]
4431 [[0, 0], [0, 0]]
4432 [[0, 0], [1, 1]]
4433 [[0, 0], [1, 1]]
4434 [[0, 0], [1, 1]]
4435 [[0, 0], [1, 1]]
4436 [[0, 0], [0, 1]]
4437 [[0, 0], [1, 1]]
4438 [[0, 0], [1, 1]]
4439 [[0, 0], [1, 1]]
4440 [[0, 0], [1, 1]]
4441 [[0, 0], [1, 1]]
4442 [[0, 0], [0, 1]]
4443 [[0, 1], [1, 1]]
4444 [[0, 0], [0, 0]]
4445 [[0, 1], [1, 1]]
4446 [[1, 0], [0, 1]]
4447 [[0, 0], [0, 0]]
4448 [[0, 1], [0, 1]]
4449 [[1, 1], [1, 1]]
4450 [[1, 1], [1, 1]]
4451 [[0, 0], [0, 0]]
4452 [[0, 1], [0, 1]]
4453 [[0, 0], [0, 0]]
4454 [[0, 0], [0, 0]]
4455 [[0, 0], [0, 0]]
4456 [[0, 1], [0, 1]]
4457 [[0, 0], [0, 0]]
4458 [[1, 1], [1, 1]]
4459 [[1, 1], [1, 1]]
4460 [[0, 1], [0, 1]]
4461 [[1, 1], [1, 1]]
4462 [[0, 0], [0, 0]]
4463 [[0, 0], [0, 0]]
4464 [[1, 1], [1, 1]]
4465 [[0, 0], [0, 0]]
4466 [[0, 0], [0, 0]]
4467 [[0, 0], [0, 0]]
4468 [[0, 0], [0, 0]]
4469 [[0, 0], [1, 1]]
4470 [[0, 0], [1, 1]]
4471 [[0, 0], [1, 1]]
4472 [[0, 0], [1, 1]]
4473 [[0, 1], [0, 1]]
4474 [[0, 0], [1, 1]]
4475 [[0, 0], [1, 1]]
4476 [[0, 0], [1, 1]]
4477 [[0, 0], [1, 1]]
4478 [[0, 0], [1, 1]]
4479 [[0, 1], [1, 1]]
4480 [[0, 1], [0, 1]]
4481 [[0, 0], [0, 0]]
4482 [[0, 1], [1, 1]]
4483 [[0, 1], [0, 1]]
4484 [[0, 0], [0, 0]]
4485 [[1, 1], [1, 1]]
4486 [[0, 1], [0, 1]]
4487 [[0, 0], [0, 0]]
4488 [[0, 0], [0, 0]]
4489 [[0, 0], [0, 0]]
4490 [[0, 1], [0, 1]]
4491 [[0, 0], [0, 0]]
4492 [[0, 0], [0, 0]]
4493 [[0, 0], [0, 0]]
4494 [[0, 1], [0, 1]]
4495 [[1, 1], [1, 1]]
4496 [[1, 1], [1, 1]]
4497 [[1, 0], [0, 1]]
4498 [[0, 1], [0, 1]]
4499 [[0, 0], [0, 0]]
4500 [[0, 0], [0, 0]]
4501 [[0, 0], [0, 0]]
4502 [[0, 1], [0, 1]]
4503 [[0, 0], [0, 0]]
4504 [[0, 0], [0, 0]]
4505 [[1, 1], [1, 1]]
4506 [[0, 0], [1, 1]]
4507 [[0, 0], [1, 1]]
4508 [[0, 0], [1, 1]]
4509 [[0, 0], [1, 1]]
4510 [[0, 0], [1, 1]]
4511 [[0, 0], [1, 1]]
4512 [[0, 0], [0, 1]]
4513 [[0, 0], [1, 1]]
4514 [[0, 0], [1, 1]]
4515 [[0, 0], [0, 1]]
4516 [[0, 1], [0, 1]]
4517 [[0, 0], [1, 1]]
4518 [[0, 0], [1, 1]]
4519 [[0, 0], [1, 1]]
4520 [[0, 1], [0, 1]]
4521 [[0, 0], [1, 1]]
4522 [[0, 0], [1, 1]]
4523 [[0, 0], [0, 0]]
4524 [[0, 0], [0, 0]]
4525 [[0, 1], [1, 1]]
4526 [[0, 0], [0, 0]]
4527 [[0, 0], [0, 0]]
4528 [[0, 0], [0, 0]]
4529 [[0, 1], [0, 1]]
4530 [[0, 0], [0, 0]]
